,payment_id,date,customer_id,employee_id,product_id,price
567,343455,1991-08-01,105043,3561,758,299.0
568,106615,1991-08-02,877502,2336,3993,7.75
569,484168,1991-08-04,783828,3360,2474,46.25
570,560316,1991-08-05,546491,3136,326,67.95
571,398510,1991-08-05,88800,3793,1340,170.0
572,495871,1991-08-06,884530,672,2878,2.25
573,448500,1991-08-08,535019,1004,1051,250.0
574,801349,1991-08-10,91703,1004,1400,73.5
575,839953,1991-08-12,15885,2482,2222,54.5
576,794276,1991-08-13,182761,575,1650,37.75
577,97589,1991-08-13,863425,2173,507,87.95
578,519610,1991-08-14,110707,1004,1028,2.5
579,75845,1991-08-15,973920,2182,2298,84.25
580,784417,1991-08-15,741605,2327,574,51.95
581,174773,1991-08-15,380380,3540,4290,5.75
582,983566,1991-08-18,94813,1213,995,41.25
583,449265,1991-08-18,482545,595,4626,61.5
584,322214,1991-08-19,219618,2127,3430,6.95
585,304615,1991-08-23,697022,2607,2971,54.25
586,839638,1991-08-23,862707,2628,2093,91.25
587,380724,1991-08-24,563260,2327,4457,150000.0
588,171115,1991-08-24,992930,2628,1790,68.95
589,256409,1991-08-25,825959,3508,2596,11.95
590,83972,1991-08-26,625360,2163,2607,50.95
591,730107,1991-08-26,220285,2559,521,250.0
592,613077,1991-08-29,981476,3136,2736,200.0
593,556268,1991-09-01,677400,1137,555,56.75
594,748943,1991-09-02,864681,3412,3147,45.25
595,562882,1991-09-03,283595,595,974,41.5
596,717225,1991-09-03,484339,3573,4443,62.95
597,879467,1991-09-04,33710,230,4426,5.75
598,388676,1991-09-04,585992,497,227,3500.0
599,321311,1991-09-04,314086,3360,306,143.0
600,339050,1991-09-06,907811,3860,643,84.95
601,705770,1991-09-07,821186,3396,2559,60.95
602,945341,1991-09-07,449818,1416,235,299.0
603,875767,1991-09-08,164303,841,1761,5.5
604,275800,1991-09-09,754189,2327,2894,54.5
605,732528,1991-09-10,945446,2556,2413,700.0
606,314355,1991-09-11,464413,1137,363,88.5
607,986853,1991-09-12,118801,2193,630,250.0
608,694790,1991-09-13,157831,3265,2344,53.75
609,904049,1991-09-14,261776,2079,2124,44.95
610,823537,1991-09-15,401501,2978,756,49.95
611,251308,1991-09-15,929028,2327,700,84.25
612,322430,1991-09-17,903309,159,4079,81.5
613,671114,1991-09-17,660535,3161,4495,85.75
614,929437,1991-09-18,511663,1978,3155,46.75
615,43897,1991-09-18,750019,2607,2036,44.95
616,154054,1991-09-19,63242,2978,3087,94.95
617,615217,1991-09-19,360581,1511,3533,139.0
618,491434,1991-09-19,854858,2327,3060,34.95
619,966277,1991-09-21,722328,779,2897,62.95
620,765541,1991-09-21,63242,3793,2553,130.0
621,430230,1991-09-21,818373,598,4512,31.5
622,345356,1991-09-23,331431,2193,1438,7.75
623,24493,1991-09-26,577423,993,3518,26.75
624,44427,1991-09-27,591012,2954,4303,1200.0
625,63288,1991-09-29,852382,595,4497,82.5
626,279313,1991-10-02,864681,2978,348,91.5
627,435906,1991-10-02,750019,3860,2368,5.25
628,366981,1991-10-03,260098,2978,1640,66.75
629,292879,1991-10-03,161636,230,2909,77.95
630,276279,1991-10-04,520472,823,482,199.0
631,780001,1991-10-04,97060,1978,1869,69.75
632,676741,1991-10-06,353756,3265,4473,142.0
633,462979,1991-10-06,103076,159,4440,4.25
634,54091,1991-10-09,369746,409,809,54.95
635,765233,1991-10-09,958802,2482,525,67.5
636,794840,1991-10-10,413319,672,715,73.95
637,987538,1991-10-10,184160,841,788,59.95
638,987909,1991-10-11,719448,3793,4548,66.5
639,203590,1991-10-12,99356,672,3950,48.95
640,179472,1991-10-12,353756,3265,3107,158.0
641,428233,1991-10-15,382413,2163,1150,44.95
642,17408,1991-10-15,197221,1743,2609,65.95
643,398677,1991-10-15,298661,2838,209,301.0
644,512636,1991-10-17,706362,3146,2134,45.5
645,464796,1991-10-17,744415,2826,3458,49.95
646,518477,1991-10-19,539823,1511,2950,47.25
647,533476,1991-10-19,559597,2838,1036,49.95
648,389823,1991-10-19,607906,598,4639,52.75
649,647709,1991-10-19,322760,1978,2832,80.95
650,9276,1991-10-20,61299,974,346,122.0
651,769822,1991-10-21,883524,2290,1268,52.95
652,935427,1991-10-21,10403,3417,3914,175.0
653,693455,1991-10-22,653039,2033,3647,45.95
654,911189,1991-10-23,50158,3538,3476,10.95
655,164143,1991-10-23,176221,3146,3581,126.0
656,271549,1991-10-25,900774,2012,2659,105.0
657,327266,1991-10-28,677400,2482,2943,59.95
658,452386,1991-10-29,522741,1004,2118,46.75
659,960166,1991-10-30,959461,3636,3777,8.75
660,790144,1991-10-30,914019,2182,2649,115.0
661,44714,1991-11-01,63242,2559,3469,65.5
662,962625,1991-11-02,890935,3417,3221,73.5
663,358636,1991-11-03,665434,3538,3417,399.0
664,358610,1991-11-04,5542,2290,3851,110.0
665,998330,1991-11-05,330242,2173,1552,85.25
666,168653,1991-11-05,930881,403,3454,5.25
667,95517,1991-11-06,533232,2327,977,6.75
668,3452,1991-11-06,940016,2182,2337,95.95
669,360285,1991-11-07,758968,2437,1519,32.5
670,45437,1991-11-08,795385,2603,2540,39.25
671,133806,1991-11-09,304419,1004,4387,73.95
672,308453,1991-11-10,593365,3136,1962,88.95
673,230155,1991-11-11,165329,3573,3048,4800.0
674,197051,1991-11-11,308774,1453,1762,71.25
675,49743,1991-11-13,480562,230,4434,60.95
676,956025,1991-11-14,50158,2603,2248,19.75
677,79817,1991-11-15,320983,497,3495,130.0
678,121020,1991-11-15,612235,841,120,37.95
679,939809,1991-11-16,899451,3839,287,6.25
680,583250,1991-11-17,811015,1137,2249,59.95
681,383438,1991-11-18,972689,403,4029,88.5
682,317860,1991-11-18,488186,3508,3099,2.75
683,586429,1991-11-19,148627,3561,272,53.25
684,965152,1991-11-20,442902,1490,3245,89.5
685,139023,1991-11-21,766035,2173,3177,59.95
686,201058,1991-11-23,624672,3508,3990,262.0
687,390549,1991-11-24,115215,1132,1818,37.95
688,496311,1991-11-27,154882,3417,377,50.5
689,85133,1991-11-28,165329,3396,3113,65.5
690,111700,1991-11-28,753998,1511,3318,51.95
691,583251,1991-11-29,394216,2173,818,45.95
692,338258,1991-11-30,101281,3136,3414,45.5
693,763408,1991-11-30,752060,2336,4140,68.5
694,445648,1991-11-30,54461,2127,108,67.5
695,751818,1991-12-01,565086,3417,1974,4.95
696,520186,1991-12-01,524835,1942,3203,5.95
697,17839,1991-12-01,760032,619,3908,66.75
698,17362,1991-12-04,276113,3146,3289,49.95
699,972219,1991-12-05,662664,2033,3618,39.95
700,697264,1991-12-05,663319,10,1058,6.75
701,416001,1991-12-06,69088,2079,852,85.25
702,526329,1991-12-07,602544,595,469,69.95
703,830338,1991-12-08,807031,403,1197,4.25
704,375190,1991-12-08,420136,823,595,72.25
705,879596,1991-12-09,382413,3561,4249,5.25
706,385034,1991-12-10,306029,196,4606,170.0
707,222073,1991-12-12,102114,3540,1853,89.95
708,686590,1991-12-12,304419,2482,548,250.0
709,775287,1991-12-13,993299,2607,33,78.5
710,385906,1991-12-13,613742,1961,1056,1200.0
711,563684,1991-12-13,750019,575,1376,48.25
712,846266,1991-12-14,157428,3860,342,49.95
713,123352,1991-12-14,187022,1132,1395,750.0
714,634848,1991-12-14,63663,2046,1997,86.5
715,406154,1991-12-16,627597,2012,3306,69.95
716,287540,1991-12-18,483359,595,997,4.75
717,103157,1991-12-18,215422,3417,1559,76.95
718,105143,1991-12-21,416872,2173,894,27.25
719,131743,1991-12-23,348963,1248,1730,51.5
720,352998,1991-12-26,889029,409,239,45.25
721,232040,1991-12-27,483359,1213,1436,2250.0
722,240498,1991-12-27,131133,3265,2705,45.25
723,774075,1991-12-27,296306,3161,667,55.95
724,257810,1991-12-28,561386,2838,1404,235.0
725,494836,1991-12-28,915990,1132,3174,7.25
726,760402,1991-12-30,473799,3860,4026,99.95
727,25363,1991-12-31,830621,3146,390,137.0
728,499964,1991-12-31,682292,2838,1973,54.75
729,297646,1991-12-31,476986,1453,1596,34.25
730,984735,1992-01-01,441845,403,2640,48.95
731,820466,1992-01-01,320031,230,312,91.5
732,280082,1992-01-01,217704,2603,1504,1500.0
733,135241,1992-01-03,847627,2843,3735,4000.0
734,95424,1992-01-04,997685,3161,3268,82.75
735,590900,1992-01-04,157831,1004,1440,5.75
736,900127,1992-01-05,250499,1416,3471,2.25
737,587684,1992-01-05,302154,2843,1338,5.95
738,119839,1992-01-06,602211,575,583,66.75
739,457164,1992-01-07,282676,2327,4498,32.25
740,585106,1992-01-07,241864,3839,3112,165.0
741,122608,1992-01-07,378050,823,64,138.0
742,101580,1992-01-08,653039,2327,2193,8.75
743,117497,1992-01-10,809346,2437,2397,68.25
744,506854,1992-01-10,93108,10,118,10.75
745,63189,1992-01-11,944573,1416,4642,10.95
746,221940,1992-01-12,184626,2282,4015,87.75
747,77899,1992-01-16,860420,2290,4619,94.75
748,319448,1992-01-16,839858,3161,4150,120.0
749,539131,1992-01-18,119113,974,2568,3.25
750,690189,1992-01-18,91703,841,826,59.95
751,901572,1992-01-19,626733,3573,527,109.0
752,57564,1992-01-19,61299,1137,565,82.95
753,956414,1992-01-20,165631,1004,4094,59.95
754,401344,1992-01-21,751452,2437,2063,7.25
755,991015,1992-01-22,590658,3636,2806,15000.0
756,63534,1992-01-24,211972,2173,3987,84.5
757,944777,1992-01-26,308807,230,1385,19.75
758,344986,1992-01-26,17656,2282,684,23.95
759,572674,1992-01-26,677400,823,1810,121.0
760,791001,1992-01-27,782311,1942,662,28.95
761,130107,1992-01-28,408094,1440,3296,39.25
762,153067,1992-01-30,774278,1942,2227,28000.0
763,337993,1992-01-30,327323,1137,4289,4500.0
764,663654,1992-01-31,973920,3561,1789,199.0
765,78424,1992-02-01,612980,2012,3761,34.95
766,449065,1992-02-03,609843,900,2175,54.95
767,440447,1992-02-03,759584,900,3741,142.0
768,113446,1992-02-10,54461,2843,2379,99.95
769,184659,1992-02-10,783828,2033,244,5.95
770,742107,1992-02-13,177860,2838,3984,48.5
771,554951,1992-02-13,930391,3924,1115,700.0
772,319034,1992-02-13,960086,2193,1066,91.95
773,219951,1992-02-13,937717,3412,1380,55.25
774,500716,1992-02-14,228312,497,4338,377.0
775,863532,1992-02-15,24680,1213,3437,162.0
776,65867,1992-02-17,563823,2336,2700,54.75
777,256405,1992-02-17,744996,1213,3402,18000.0
778,390867,1992-02-21,542378,10,2648,48.95
779,196190,1992-02-23,321193,3531,3211,53.5
780,923302,1992-02-24,55356,1695,3618,39.95
781,685357,1992-02-25,277832,2628,1069,87.75
782,896444,1992-02-26,662664,2046,1187,10000.0
783,915148,1992-02-28,174454,1695,1709,19.25
784,849326,1992-02-28,189875,3161,849,117.0
785,800084,1992-02-28,673700,2607,2628,6.95
786,18840,1992-02-29,791435,2826,1068,59.5
787,980864,1992-03-01,11031,3265,2539,5.75
788,155611,1992-03-01,657002,783,1255,5.5
789,561597,1992-03-04,219618,2556,2824,53.25
790,170954,1992-03-05,176438,3417,3212,120.0
791,245373,1992-03-05,201035,1978,2118,46.75
792,273189,1992-03-08,261073,619,4322,225.0
793,108219,1992-03-10,438849,2173,1010,45.5
794,173094,1992-03-10,80106,409,4011,6.25
795,230442,1992-03-11,304182,409,394,92.95
796,916264,1992-03-11,437263,3877,3359,31.95
797,598453,1992-03-11,701570,3360,2567,90.95
798,572586,1992-03-12,346456,2482,2384,212.0
799,730092,1992-03-13,937717,2556,4150,120.0
800,608242,1992-03-16,513068,69,3117,250.0
801,275719,1992-03-16,706362,1416,4523,62.95
802,563460,1992-03-17,803429,1055,3857,39.95
803,377768,1992-03-18,205057,1384,292,54.95
804,764969,1992-03-19,705994,3396,4604,7.25
805,567339,1992-03-19,655956,2556,3654,105.0
806,135056,1992-03-19,276113,3265,3807,46.75
807,403441,1992-03-21,677400,2290,1284,7.75
808,22110,1992-03-23,610118,3508,1185,6.95
809,406291,1992-03-26,355903,984,3079,2000.0
810,209520,1992-03-26,308236,3136,935,110.0
811,802617,1992-03-27,617443,2163,4232,4.95
812,521688,1992-03-28,488169,3531,3897,94.95
813,330927,1992-03-31,783882,2603,4643,56.75
814,660352,1992-03-31,617443,2433,4223,69.75
815,435975,1992-04-04,397000,2954,3305,48.25
816,110803,1992-04-04,599422,2173,613,4.95
817,737456,1992-04-04,395001,619,2789,125.0
818,300204,1992-04-05,277255,2954,1882,47.95
819,930020,1992-04-05,443758,2127,1881,58.75
820,326969,1992-04-05,741605,3146,3314,49.5
821,231234,1992-04-05,380380,2988,3861,126.0
822,655652,1992-04-05,17696,2046,1815,64.95
823,489142,1992-04-07,588352,3793,2608,45.5
824,346162,1992-04-07,960086,2306,1223,10000.0
825,556721,1992-04-09,389863,2524,2256,84.95
826,446798,1992-04-10,417362,3636,4030,62.95
827,931067,1992-04-13,743338,779,4562,71.25
828,352700,1992-04-14,707601,3136,2225,65.75
829,473804,1992-04-14,992573,2176,473,14.25
830,486954,1992-04-15,540947,3508,4461,3000.0
831,632967,1992-04-18,985543,2193,2418,121.0
832,540701,1992-04-20,813279,2954,2472,22.5
833,804330,1992-04-20,618606,2075,967,19.95
834,454120,1992-04-21,711452,841,1061,40.5
835,32089,1992-04-24,239156,1384,4229,152.0
836,813744,1992-04-26,191482,2198,3562,73.95
837,818209,1992-04-27,760032,2012,3738,4.5
838,876011,1992-04-27,852735,3538,3984,48.5
839,517151,1992-04-28,542982,1453,3947,3.95
840,109697,1992-04-28,397084,1490,4192,120.0
841,785792,1992-04-30,239156,3538,146,24.25
842,332827,1992-04-30,808452,3265,1960,99.95
843,130304,1992-04-30,378199,1137,671,53.25
844,401810,1992-04-30,767625,2176,1740,192.0
845,92150,1992-05-01,671419,672,4180,4.95
846,818773,1992-05-02,932343,2556,2830,299.0
847,211567,1992-05-02,794741,1743,3551,89.95
848,598569,1992-05-04,277832,1384,2146,86.95
849,790629,1992-05-05,55356,3540,1340,170.0
850,333996,1992-05-05,842849,3538,274,45.5
851,475577,1992-05-06,71312,3146,724,48.25
852,629874,1992-05-06,666823,2607,319,5.25
853,924467,1992-05-08,220285,2669,2618,62.95
854,987112,1992-05-08,666823,3161,3768,6.5
855,392735,1992-05-09,165264,3265,3225,96.5
856,217085,1992-05-09,10447,1511,3938,20.75
857,788457,1992-05-10,988406,3508,755,244.0
858,530129,1992-05-13,216238,403,3943,72.25
859,755637,1992-05-18,809346,2603,2116,69.95
860,154800,1992-05-18,152520,2978,1355,73.5
861,318229,1992-05-21,987975,2433,2224,6.25
862,253317,1992-05-21,662664,477,917,65.5
863,960100,1992-05-21,715881,2163,764,5.75
864,836477,1992-05-21,765040,3338,470,99.95
865,114589,1992-05-21,88800,3360,349,43.95
866,331851,1992-05-22,501821,1416,2165,49.95
867,460367,1992-05-23,754189,1213,652,86.5
868,835759,1992-05-23,234345,2437,1891,25.5
869,877761,1992-05-26,192606,2198,2051,50.95
870,700271,1992-05-28,94813,1384,687,6.75
871,372510,1992-05-29,983659,3860,3381,332.0
872,446019,1992-05-30,59293,3573,3442,55.5
873,971225,1992-06-01,108861,2046,4172,99.95
874,984727,1992-06-01,730028,3396,2632,35.25
875,985528,1992-06-04,983659,2978,2995,65.5
876,591913,1992-06-05,659026,3924,3991,175.0
877,294693,1992-06-05,436088,3636,2966,1100.0
878,210855,1992-06-06,671419,2826,1509,1000.0
879,282778,1992-06-06,816533,1768,883,2500.0
880,423091,1992-06-07,887381,3531,4373,8.95
881,655694,1992-06-08,562664,2306,3646,4.25
882,53401,1992-06-08,935756,3302,4187,15000.0
883,458699,1992-06-10,662347,2163,4402,39.95
884,687491,1992-06-10,906859,783,504,850.0
885,245165,1992-06-11,584052,672,3671,75.75
886,798780,1992-06-11,441937,1975,4156,66.75
887,691316,1992-06-12,437985,3540,467,62.25
888,627777,1992-06-12,110707,3531,598,5.75
889,846418,1992-06-13,296306,2327,2105,53.5
890,398525,1992-06-13,180596,841,4298,73.75
891,42075,1992-06-13,207796,3538,4263,67.5
892,876861,1992-06-13,548615,2556,3522,8.75
893,752371,1992-06-14,78704,672,2123,61.5
894,799468,1992-06-15,839858,1384,253,15000.0
895,832504,1992-06-16,445390,1048,4134,41.95
896,525016,1992-06-17,411423,3256,1136,250.0
897,808450,1992-06-21,704755,1490,1856,54.95
898,68129,1992-06-21,321435,3396,307,2.95
899,356612,1992-06-21,260098,598,4483,72.25
900,306562,1992-06-23,793366,1975,685,54.95
901,58371,1992-06-24,673700,1132,4383,6.25
902,926127,1992-06-26,821491,575,2592,65.5
903,910015,1992-06-27,593365,2954,236,17.95
904,736014,1992-06-29,595475,2603,2394,149.0
905,899662,1992-07-01,167393,823,340,6.95
906,303222,1992-07-03,609843,69,379,55.75
907,260157,1992-07-07,640249,3508,1246,260.0
908,265370,1992-07-08,795778,1213,2290,59.95
909,6842,1992-07-08,20042,3417,1993,107.0
910,45008,1992-07-08,298661,2559,2896,48.5
911,873400,1992-07-09,785039,2482,3936,71.95
912,24716,1992-07-09,549466,1490,2887,51.5
913,928860,1992-07-09,227681,230,4270,53.75
914,377167,1992-07-10,73047,2838,2977,11000.0
915,58741,1992-07-12,542378,3860,3354,130.0
916,461886,1992-07-13,310393,2524,2553,130.0
917,231256,1992-07-14,140541,3561,1236,44.75
918,92971,1992-07-14,224090,3793,3499,35.5
919,91378,1992-07-14,7320,1978,4004,69.95
920,592206,1992-07-14,622078,2607,4284,5500.0
921,636326,1992-07-15,944573,1132,4510,49.95
922,965273,1992-07-15,872504,3338,51,225.0
923,121245,1992-07-15,17656,1975,2012,4.95
924,605122,1992-07-18,144578,2988,3434,46.75
925,63993,1992-07-18,834257,2988,3421,96.75
926,497667,1992-07-19,625360,3531,3303,7500.0
927,868368,1992-07-20,238754,3146,689,4.95
928,219110,1992-07-23,239755,1975,2610,250.0
929,303947,1992-07-25,488169,2127,1296,1200.0
930,964975,1992-07-30,90781,2669,3767,120.0
931,671264,1992-07-31,957043,2075,4626,61.5
932,87604,1992-07-31,540947,2198,4048,126.0
933,801904,1992-08-01,819675,1205,2543,2250.0
934,605477,1992-08-02,70878,1384,3424,34.95
935,512762,1992-08-02,751395,2669,1431,17.25
936,14093,1992-08-02,184160,2336,193,137.0
937,73866,1992-08-03,622905,1490,2988,69.25
938,271474,1992-08-04,563823,1942,3663,62.5
939,20268,1992-08-04,33276,974,1111,59.95
940,396068,1992-08-05,834669,3146,2268,5.95
941,953326,1992-08-08,527143,1490,1010,45.5
942,283700,1992-08-09,261073,1205,3433,35.25
943,305257,1992-08-11,135422,841,1467,8.75
944,698952,1992-08-11,94813,1511,1607,74.75
945,741674,1992-08-13,327199,2978,3290,2.25
946,270900,1992-08-14,585992,1768,30,125.0
947,261441,1992-08-16,729681,2306,1075,6.75
948,819090,1992-08-16,863605,993,4323,26.5
949,623676,1992-08-16,942090,3161,546,77.95
950,910958,1992-08-17,353756,10,4043,96.25
951,240122,1992-08-17,442511,1213,2935,108.0
952,329669,1992-08-18,726215,2290,4506,63.75
953,824066,1992-08-19,154073,2290,3065,44.75
954,965012,1992-08-20,473799,993,782,89.95
955,479354,1992-08-21,825752,2954,870,87.75
956,884706,1992-08-21,393395,2559,2972,6.75
957,59420,1992-08-23,91006,2079,1058,6.75
958,293397,1992-08-24,670236,3161,3425,33.25
959,516075,1992-08-27,366291,497,2106,71.25
960,656960,1992-08-30,592113,2079,4360,45.75
961,965706,1992-08-30,850806,3136,3327,7500.0
962,426976,1992-08-31,626733,2954,3049,66.75
963,766110,1992-09-01,476986,2628,1189,72.25
964,724250,1992-09-02,337010,1416,1408,6.25
965,942526,1992-09-02,325467,2306,4313,99.95
966,752990,1992-09-03,152610,1132,3873,6.95
967,637234,1992-09-06,526656,3540,1255,5.5
968,328440,1992-09-06,425062,2628,1199,91.25
969,696939,1992-09-06,401501,2559,941,62.5
970,445924,1992-09-08,250499,2603,4039,41.5
971,433402,1992-09-09,673621,1004,3825,96.75
972,597180,1992-09-10,726619,3538,3847,103.0
973,374096,1992-09-10,265930,2978,284,375.0
974,70948,1992-09-11,155502,3417,723,57.95
975,875671,1992-09-11,162168,3302,1032,15.75
976,983230,1992-09-12,327323,2603,2297,59.95
977,225904,1992-09-15,4457,881,2070,86.95
978,995577,1992-09-16,825752,196,3998,79.95
979,310083,1992-09-16,863170,2193,4556,48.25
980,328589,1992-09-17,520472,841,3038,99.95
981,841093,1992-09-17,113964,3531,2698,54.5
982,440770,1992-09-17,9922,2127,1356,40.5
983,146092,1992-09-18,626733,2306,4013,97.75
984,594726,1992-09-18,602544,3793,354,5.75
985,750411,1992-09-18,527143,2843,2215,81.25
986,179071,1992-09-20,540904,1055,1975,48.95
987,921168,1992-09-21,41520,881,729,252.0
988,636428,1992-09-21,33276,2628,1823,38.5
989,596277,1992-09-21,499100,1961,2711,108.0
990,509444,1992-09-21,335100,1975,4385,48.95
991,142885,1992-09-23,900774,69,2352,61.75
992,868179,1992-09-23,531442,575,4307,500.0
993,732845,1992-09-30,839858,2607,200,99.95
994,80908,1992-09-30,157017,230,1049,61.5
995,782050,1992-09-30,320983,2826,735,2.75
996,575978,1992-10-01,106163,1048,1457,45.25
997,745417,1992-10-04,189875,497,3933,69.95
998,357067,1992-10-08,10403,2843,1851,79.95
999,25672,1992-10-09,833838,3417,3930,24.95
1000,182075,1992-10-09,7320,1453,238,148.0
1001,994593,1992-10-10,837861,900,4186,60.5
1002,62072,1992-10-12,248818,2327,863,39.95
1003,991278,1992-10-13,606910,2559,3088,58.95
1004,566279,1992-10-13,386625,1961,2902,62.95
1005,638376,1992-10-14,915596,1453,1515,78.5
1006,417702,1992-10-18,173191,2524,1256,57.95
1007,772715,1992-10-18,941556,598,2522,49.95
1008,318520,1992-10-18,546540,1695,4310,160.0
1009,818803,1992-10-18,84367,2012,15,53.75
1010,727687,1992-10-19,224090,3161,1765,199.0
1011,632182,1992-10-19,93108,409,3940,75.95
1012,208780,1992-10-20,98480,3924,4559,78.25
1013,33161,1992-10-20,701570,575,2108,4.25
1014,175561,1992-10-20,245640,2978,4406,86.5
1015,266336,1992-10-21,98480,2603,410,59.95
1016,930501,1992-10-22,606910,3508,1283,10.5
1017,32210,1992-10-24,83916,1048,4624,59.95
1018,393419,1992-10-24,840649,1205,1884,69.95
1019,521353,1992-10-26,522824,1453,3199,202.0
1020,740649,1992-10-27,526656,3265,2545,2.25
1021,289141,1992-10-27,572913,3396,1903,45.5
